text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",29963,9.0,0.0,-1,8.908075928176272,4.175660591332628
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",21897,3.0,0.0,-1,8.720749563697428,4.7843000930665625
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",11643,3.0,0.0,-1,7.470627902978882,2.6328775016811576
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",13123,9.0,0.0,-1,7.384221271813909,4.666417560469319
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",20099,9.0,0.0,-1,8.705343472860966,3.8690415512994947
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",2753,9.0,0.0,-1,8.925258951592916,4.431639001245496
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",8156,9.0,0.0,-1,8.951530312187662,4.9730724059318785
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",5994,9.0,0.0,-1,8.838234156332922,3.7132858867522027
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",7810,8.0,0.0,-1,8.643286511104927,5.041917074779792
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",14619,9.0,0.0,-1,8.087576851316259,2.9205138146333978
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",2384,9.0,0.0,-1,7.459397631521063,4.27361321348513
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",10166,9.0,0.0,-1,8.467471005036169,3.719219006983777
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",7384,9.0,0.0,-1,7.745393640747275,3.8189093312993965
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",17002,9.0,0.0,-1,8.1916557978441,3.299417004231329
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",5656,9.0,0.0,-1,8.298731701755292,6.685089575032111
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",10194,9.0,0.0,-1,8.381107956317068,2.589995232636477
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",6994,8.0,0.0,-1,4.749119208082992,3.133099503952373
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",8370,5.0,0.0,-1,7.659377250746043,3.4307627015643334
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",2830,9.0,0.0,-1,8.82198240079841,4.319095564538456
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",3474,9.0,0.0,-1,8.384039090388448,3.930018323619585
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",1231,9.0,0.0,-1,2.4852171406954593,1.553260712934662
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",20167,9.0,0.0,-1,8.80310586067661,6.877426453653602
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",21376,8.0,0.0,-1,8.467709410090212,3.425306091658401
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",3731,0.0,0.0,-1,0.054651736280475226,0.026756579763565567
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",2203,9.0,0.0,-1,8.761284549684174,3.133376084236037
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",28856,8.0,0.0,-1,6.693015572525041,3.2303096482771583
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",26141,0.0,0.0,-1,5.361529766733541,2.5318335922484843
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",5429,8.0,0.0,-1,7.205319107976747,2.752031651283926
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",20195,9.0,0.0,-1,6.869798228447169,3.0413168549267797
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",26745,2.0,0.0,-1,6.97462881413362,3.366227202524944
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",7437,6.0,0.0,-1,7.164318249412357,3.781167960241415
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",6655,9.0,0.0,-1,8.394547691691994,3.19167703506242
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",5942,-1.0,0.0,-1,-1.0,10.8125
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",26363,8.0,0.0,-1,7.520237363285345,4.726260130541235
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",18186,8.0,0.0,-1,8.74219055536016,8.802900157357662
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",1198,2.0,0.0,-1,6.074891501586922,2.6050316762596935
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",16017,9.0,0.0,-1,6.070916324609904,2.3503719691766674
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",28042,9.0,0.0,-1,7.941696852349365,4.467204479446518
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",20422,9.0,0.0,-1,8.553311911520066,4.365753025837527
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",1191,9.0,0.0,-1,8.47161893353157,3.412179904217266
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",24303,9.0,0.0,-1,7.604915888522535,4.462607000183816
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",1807,9.0,0.0,-1,8.313320016263827,2.4968825015660103
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",14302,8.0,0.0,-1,8.55731035761106,4.040952066407251
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",27168,7.0,0.0,-1,6.811385778127451,3.382042192526977
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",1838,9.0,0.0,-1,8.650710205226028,3.9348716373433
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",10910,9.0,0.0,-1,4.704221429790876,2.515451758403258
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",13784,9.0,0.0,-1,8.42712385790146,4.359866132242782
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",13181,8.0,0.0,-1,8.245643279736369,3.092116229901138
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",31377,9.0,0.0,-1,7.83445564076113,3.1147402074984276
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",17235,9.0,0.0,-1,7.453739810258821,5.305613473825936
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",24874,9.0,0.0,-1,8.179703586838846,4.345467530508137
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",11896,9.0,0.0,-1,8.851477202559947,3.995458467357886
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",32244,9.0,0.0,-1,7.341403607461895,4.2060124330252755
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",21023,9.0,0.0,-1,6.913370356434707,5.18502776732603
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",18915,6.0,0.0,-1,8.080105011478476,3.492961989147031
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",17662,8.0,0.0,-1,8.307264623460052,5.192040389662532
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",29401,9.0,0.0,-1,8.732572920015944,4.063072150845011
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",11022,4.0,0.0,-1,7.724056680359628,2.7758328695042414
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",13533,9.0,0.0,-1,8.511373608826942,2.1869501763233234
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",10098,1.0,0.0,-1,7.196088071745734,4.272677292599029
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",15023,9.0,0.0,-1,7.0907853017652345,2.375905542314227
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",6213,8.0,0.0,-1,7.210641498919262,3.80561634806135
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",15349,9.0,0.0,-1,8.428981098094017,3.541342783272337
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",8523,5.0,0.0,-1,5.824594923561236,3.9437361601011967
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",3514,9.0,0.0,-1,5.3374900503693175,2.8170085489512786
", 305

Edelson, R. & Krolik, J. 1988, , 333, 646

Edelson, R.<< >>",14653,9.0,0.0,-1,8.68588845643786,3.3929251782960392
