text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",29963,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",21897,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",11643,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",13123,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",20099,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",2753,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",8156,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",5994,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",7810,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",14619,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",2384,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",10166,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",7384,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",17002,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",5656,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",10194,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",6994,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",8370,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",2830,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",3474,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",1231,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",20167,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",21376,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",3731,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",2203,-1.0,-1.0,-1,-1.0,-1.0
" i.
2
Let q = -23 - -59. Let k be (-4)/14 + q/(-21) - -6. Solve<< ->>",28856,-1.0,-1.0,-1,-1.0,-1.0
