text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",29963,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",21897,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",11643,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",13123,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",20099,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",2753,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",8156,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",5994,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",7810,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",14619,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",2384,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",10166,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",7384,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",17002,-1.0,0.0,-1,-1.0,-1.0
"
\right)
\left(
\begin{array}{rrr}
2 a & 0 & 0 \\
0 & -\frac{<<a>>",5656,-1.0,0.0,-1,-1.0,-1.0
