text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",29963,0.0,0.0,-1,1.4486111526035068,0.6790364777828939
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",21897,0.0,0.0,-1,0.07474124006526482,0.04100387426303556
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",11643,0.0,0.0,-1,0.0036847655137090193,0.0012986239448867956
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",13123,0.0,0.0,-1,0.003748914502877166,0.002369105593478119
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",20099,9.0,0.0,-1,6.906405644132623,3.069513675075809
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",2753,0.0,0.0,-1,0.019111469046265508,0.009489375508751502
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",8156,9.0,0.0,-1,8.643201359661083,4.801778608760535
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",5994,0.0,0.0,-1,0.06400852505620508,0.026892471020442295
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",7810,9.0,0.0,-1,7.367375782474152,4.297635915270026
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",14619,0.0,0.0,-1,0.004025617167407942,0.0014536950615700224
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",2384,0.0,0.0,-1,0.4325223713023295,0.2477992838187404
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",10166,0.0,0.0,-1,0.12840606749844571,0.05640058088068836
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",7384,0.0,0.0,-1,0.14922809212338248,0.07357773937224069
" = -4*t for n.
-2
Solve -4*y + 12 + 4 = -4*x, -11 = y<< +>>",17002,0.0,0.0,-1,0.05115639757786535,0.02060466081311998
