text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",2830,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",3474,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",1231,-1.0,-1.0,-1,-1.0,-1.0
"aspx?Item=325281073

Almost ready to go at a shade less than $800 with 36 minutes left.

beeb173<<
>>",20167,-1.0,-1.0,-1,-1.0,-1.0
