text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",29963,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21897,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11643,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13123,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",20099,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",2753,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8156,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5994,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",7810,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14619,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",2384,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",10166,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",7384,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",17002,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5656,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",10194,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6994,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8370,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",2830,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",3474,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1231,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",20167,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21376,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",3731,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",2203,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",28856,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",26141,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5429,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",20195,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",26745,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",7437,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6655,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5942,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",26363,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",18186,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1198,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",16017,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",28042,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",20422,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1191,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",24303,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1807,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14302,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",27168,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1838,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",10910,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13784,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13181,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",31377,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",17235,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",24874,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11896,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",32244,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21023,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",18915,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",17662,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",29401,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11022,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13533,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",10098,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",15023,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6213,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",15349,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8523,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",3514,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14653,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",7041,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5268,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",15161,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",26541,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8174,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",30423,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",30920,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",18355,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13408,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11086,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1043,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21087,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6991,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",19257,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13064,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",27208,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",22715,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",7828,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",25750,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",17844,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",9676,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",13932,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",12940,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8109,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14717,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",24017,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",3899,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",23020,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",9666,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",28295,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14797,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",23933,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11007,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",16089,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",31653,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",31649,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14016,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6203,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",15265,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",20135,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",29783,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",16309,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5390,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",12173,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21435,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",24800,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",1520,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",19360,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",17832,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",286,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",21393,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14547,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5495,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",2310,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",6078,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",31340,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",22415,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",8746,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",16036,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",22346,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5387,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",22128,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",11392,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",19417,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",14489,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",23039,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5631,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",30358,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",29098,-1.0,0.0,-1,-1.0,-1.0
"3286.627
What is 940308.6 days in hours?
22567406.4
What is 3/8 of a hour<< in>>",5314,-1.0,0.0,-1,-1.0,-1.0
