text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"11---C12---Cl1         121.69 (12)
  C2---C1---C6            119.34 (<<14>>",2830,-1.0,-1.0,-1,-1.0,-1.0
