text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"\rightarrow\infty}\frac{\min_{\kappa \in \tilde
  D_n }\EE(\phi_n^\kappa)}{n}\geq<< C>>",17002,-1.0,-1.0,-1,-1.0,-1.0
