text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",2830,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",3474,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",1231,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",20167,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",21376,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",3731,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",2203,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",28856,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",26141,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",5429,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",20195,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",26745,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",7437,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",6655,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",5942,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",26363,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",18186,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",1198,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",16017,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",28042,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",20422,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",1191,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",24303,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",1807,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",14302,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",27168,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",1838,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",10910,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",13784,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",13181,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",31377,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",17235,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",24874,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",11896,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",32244,-1.0,-1.0,-1,-1.0,-1.0
"407.19
Subtract 25 from 1.702987.
-23.297013
Calculate 17811007.1 + 0.041<<.>>",21023,-1.0,-1.0,-1,-1.0,-1.0
