text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"NSFrame"">{{0, 220}, {400, 30}}</string>
									<reference key=""NSSuperview"" ref=""2179160<<70>>",8370,-1.0,-1.0,-1,-1.0,-1.0
