text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",2830,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",3474,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",1231,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",20167,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",21376,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",3731,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",2203,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",28856,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",26141,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",5429,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",20195,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",26745,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",7437,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",6655,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",5942,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",26363,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",18186,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",1198,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",16017,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",28042,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",20422,-1.0,-1.0,-1,-1.0,-1.0
"il(A)
 *	[p count] = analyze (A,'sym')	orders A, using just tril(A)
 *<<	>>",1191,-1.0,-1.0,-1,-1.0,-1.0
