text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",2830,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",3474,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",1231,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",20167,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",21376,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",3731,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",2203,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",28856,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",26141,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",5429,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",20195,-1.0,-1.0,-1,-1.0,-1.0
"{C^{-1}}L\textrm{(x)}C=L\textrm{(x)}}$.

To be specific, consider first [@Greiner<<;>>",26745,-1.0,-1.0,-1,-1.0,-1.0
