text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",29963,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",21897,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",11643,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",13123,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",20099,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",2753,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",8156,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",5994,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",7810,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",14619,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",2384,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",10166,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",7384,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",17002,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",5656,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",10194,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",6994,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",8370,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",2830,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",3474,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",1231,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",20167,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",21376,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",3731,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",2203,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",28856,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",26141,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",5429,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",20195,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",26745,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",7437,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",6655,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",5942,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",26363,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",18186,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",1198,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",16017,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",28042,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",20422,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",1191,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",24303,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",1807,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",14302,-1.0,-1.0,-1,-1.0,-1.0
"

  // COMPARE THE LENGTH WITH THE AMOUNT YOU WANT, I'LL USE 10
  if(userInput.length == 10<<){>>",27168,-1.0,-1.0,-1,-1.0,-1.0
