text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",29963,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",21897,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",11643,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",13123,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",20099,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",2753,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",8156,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",5994,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",7810,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",14619,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",2384,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",10166,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",7384,-1.0,-1.0,-1,-1.0,-1.0
".

(PDF)

###### 

Click here for additional data file.

###### Data for Study 1.

(SAV<<)>>",17002,-1.0,-1.0,-1,-1.0,-1.0
