text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",29963,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",21897,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",11643,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",13123,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",20099,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",2753,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",8156,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",5994,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",7810,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",14619,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",2384,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",10166,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",7384,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",17002,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",5656,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",10194,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",6994,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",8370,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",2830,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",3474,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",1231,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",20167,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",21376,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",3731,-1.0,-1.0,-1,-1.0,-1.0
" gain & Frobenius & ITML & ITML gain\
   35.58& 70.50 &     34.92 &   <<51>>",2203,-1.0,-1.0,-1,-1.0,-1.0
